,Date,Company,Title,Location,Link
222,2023-03-29,Deutsches Zentrum für Luft-und Raumfahrt e.V.,"Aerospace, mechanical, mechatronics engineer or similar (f/m/x)",Braunschweig,https://de.linkedin.com/jobs/view/aerospace-mechanical-mechatronics-engineer-or-similar-f-m-x-at-deutsches-zentrum-f%C3%BCr-luft-und-raumfahrt-e-v-3581294764?refId=vVKTVDF%2BCN15YLydzYFUKw%3D%3D&trackingId=RBUlaJdeW8qnEcJboRC5Aw%3D%3D&position=19&pageNum=5&trk=public_jobs_jserp-result_search-card
223,2023-03-29,Wirtschafts- und Industrie Reserve GmbH,Mechatroniker (m/w/d),Berlin,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-wirtschafts-und-industrie-reserve-gmbh-3582368307?refId=P2c4zkPORNBYMHxOPf6XMA%3D%3D&trackingId=0lopKmvsxucdCe01p0myTg%3D%3D&position=20&pageNum=30&trk=public_jobs_jserp-result_search-card
224,2023-04-12,Optimus Search,"Embedded Software Developer - in Munich - up to €75,000 (d/m/w)",München,https://de.linkedin.com/jobs/view/embedded-software-developer-in-munich-up-to-%E2%82%AC75-000-d-m-w-at-optimus-search-3432942686?refId=GoUyB0JGpzD%2BZjhNd%2BXA%2BQ%3D%3D&trackingId=MOgKH6cxM38qS9%2B%2FdK6dpg%3D%3D&position=21&pageNum=37&trk=public_jobs_jserp-result_search-card
225,2023-04-01,G&B Automatisierung,PLC programmer industrial automation (m/f/d),Dresden,https://de.linkedin.com/jobs/view/plc-programmer-industrial-automation-m-f-d-at-g-b-automatisierung-3551368271?refId=LKzorFTRZoy8hga535jdBw%3D%3D&trackingId=FN1SqJ9Y33sdHCg1HkIyqA%3D%3D&position=6&pageNum=27&trk=public_jobs_jserp-result_search-card
226,2023-03-27,roTeg AG,"Techniker, Informatiker - Programmierer Robotik (m/w/d)- roTeg AG",Dortmund,https://de.linkedin.com/jobs/view/techniker-informatiker-programmierer-robotik-m-w-d-roteg-ag-at-roteg-ag-3541780981?refId=hX2GYkxf5T8%2FYPZB3nnqtg%3D%3D&trackingId=4NIl%2Fasbv0VUsmc99DERhg%3D%3D&position=24&pageNum=36&trk=public_jobs_jserp-result_search-card
227,2023-03-17,Bosch,Internship Development and Production of MEMS Sensors,Reutlingen,https://de.linkedin.com/jobs/view/internship-development-and-production-of-mems-sensors-at-bosch-3558136431?refId=dimmckFMmXI86%2BeSJr6h8g%3D%3D&trackingId=AeKQUq%2Bs2UE1%2FUiRShUShw%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card
228,2023-04-07,Orizon,Mechatroniker/Elektriker (m/w/d),Landsberg am Lech,https://de.linkedin.com/jobs/view/mechatroniker-elektriker-m-w-d-at-orizon-3552667625?refId=TXu3qRGDjHnrDo7cND6ngg%3D%3D&trackingId=%2FJ57UuwaC4Vws%2FvitE6%2FyA%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card
229,2023-03-31,Workwise,Ausgebildeter Mechatroniker / Elektriker im Bereich Automatisierungstechnik (m/w/d),Berlin,https://de.linkedin.com/jobs/view/ausgebildeter-mechatroniker-elektriker-im-bereich-automatisierungstechnik-m-w-d-at-workwise-3550566765?refId=M%2B5E6KvfDGl5BmwdgZ%2FxBQ%3D%3D&trackingId=uDVJbKjS6thXbJIWMx4ZxA%3D%3D&position=20&pageNum=19&trk=public_jobs_jserp-result_search-card
230,2023-04-08,KUKA,Head of Robot Operating System (f/m/d),Augsburg,https://de.linkedin.com/jobs/view/head-of-robot-operating-system-f-m-d-at-kuka-3425259788?refId=oCc1Cws5lW8cVjhIQiFp4A%3D%3D&trackingId=tqwKPcQZ7ZUasn3B9ZHDQg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
231,2023-03-29,Orizon,Mechatroniker bei Siemens Energy / Elektroniker / Elektromechaniker (m/w/d),Berlin,https://de.linkedin.com/jobs/view/mechatroniker-bei-siemens-energy-elektroniker-elektromechaniker-m-w-d-at-orizon-3541569794?refId=xo9ubxUZdRlWxFuIOESGzw%3D%3D&trackingId=M7wXnFWCms%2B8dPz5oE53Qw%3D%3D&position=21&pageNum=12&trk=public_jobs_jserp-result_search-card
232,2023-03-17,Bosch,Simulation Engineer Motorsport (f/m/div.) - partly remote,Holzkirchen,https://de.linkedin.com/jobs/view/simulation-engineer-motorsport-f-m-div-partly-remote-at-bosch-3558135524?refId=gzSP%2FT9PcVF09lLlv1eaQw%3D%3D&trackingId=me0FAoOE6i%2BbZie9l%2F%2FPCw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
233,2023-03-29,Stryker,Trainee Talent Program Robotics (m/w/d),Heidelberg,https://de.linkedin.com/jobs/view/trainee-talent-program-robotics-m-w-d-at-stryker-3581638967?refId=ESRZImBDMcVjpmLw4UcRnA%3D%3D&trackingId=hkhAkKFVVkAAOQT7xrzIDw%3D%3D&position=18&pageNum=32&trk=public_jobs_jserp-result_search-card
234,2023-04-16,Green Fusion GmbH,Mid-Level Embedded IoT System Engineer in Greentech Startup,Berlin,https://de.linkedin.com/jobs/view/mid-level-embedded-iot-system-engineer-in-greentech-startup-at-green-fusion-gmbh-3568361781?refId=ccIiWxxHLIjpLY0cpC07fw%3D%3D&trackingId=iB1xOShESUbd3ee7YV5OPg%3D%3D&position=16&pageNum=17&trk=public_jobs_jserp-result_search-card
235,2023-03-27,arculus – a Jungheinrich company,Techniker - Robotik / EOL / Hardware Integration / Testing (m/w/d),München,https://de.linkedin.com/jobs/view/techniker-robotik-eol-hardware-integration-testing-m-w-d-at-arculus-%E2%80%93-a-jungheinrich-company-3579831804?refId=lMM3c%2Ba4b0i4NAXra5%2BmQg%3D%3D&trackingId=kGrfIFSzf80B%2FWqBrrFOdA%3D%3D&position=24&pageNum=25&trk=public_jobs_jserp-result_search-card
236,2023-04-12,CAPERA Gruppe,"Ingenieur Systemintegration Robotik und Automatisierung (AMR / AGV / FTS), Robotic Engineer (m/w/d)",Weinheim,https://de.linkedin.com/jobs/view/ingenieur-systemintegration-robotik-und-automatisierung-amr-agv-fts-robotic-engineer-m-w-d-at-capera-gruppe-3562690987?refId=1r2g7HfJam55s%2FomgOOSEg%3D%3D&trackingId=m0yCaSCwNEwtr7QW5pAoXg%3D%3D&position=7&pageNum=6&trk=public_jobs_jserp-result_search-card
237,2023-04-15,Software Defined Automation,Head of Engineering (m/f/d),München,https://de.linkedin.com/jobs/view/head-of-engineering-m-f-d-at-software-defined-automation-3568145697?refId=dimmckFMmXI86%2BeSJr6h8g%3D%3D&trackingId=mgSyVMCYHA5sI0sBIs%2FvFw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
238,2023-04-15,Orizon,Mechatroniker (m/w/d),Biberach,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-orizon-3564060021?refId=npfiKa6C%2B9ULHNiQyOopUw%3D%3D&trackingId=8iJJThJ%2BF%2Fl%2F2xcawxqOKA%3D%3D&position=15&pageNum=9&trk=public_jobs_jserp-result_search-card
239,2023-04-06,"Hochschule Heilbronn Technik, Wirtschaft, Informatik",Projektingenieur*in (für das Robotiklabor Rookie),Heilbronn,https://de.linkedin.com/jobs/view/projektingenieur-in-f%C3%BCr-das-robotiklabor-rookie-at-hochschule-heilbronn-technik-wirtschaft-informatik-3560342731?refId=WNAEy%2FfivCR4hn9Ox0sDSA%3D%3D&trackingId=fkfnmKhG4OvPS7lZM7KhsA%3D%3D&position=4&pageNum=29&trk=public_jobs_jserp-result_search-card
240,2023-03-31,Beyer & Lücke TEAM GmbH,Mechatroniker / Industriemechatroniker (d|m|w) zur Direkteinstellung,Magdeburg,https://de.linkedin.com/jobs/view/mechatroniker-industriemechatroniker-d-m-w-zur-direkteinstellung-at-beyer-l%C3%BCcke-team-gmbh-3586397432?refId=G8wZpylejQNSWQe3k63XCw%3D%3D&trackingId=N%2FflsnlsZryemGfC2xcIsg%3D%3D&position=1&pageNum=20&trk=public_jobs_jserp-result_search-card
241,2023-03-30,Bertrandt Group,Automation Engineer (m/w/d),Freiburg im Breisgau,https://de.linkedin.com/jobs/view/automation-engineer-m-w-d-at-bertrandt-group-3577029528?refId=EpWdKHVt%2BfnTFCzqD594%2FA%3D%3D&trackingId=Zsji9AdLJe9cfcuad6ZasA%3D%3D&position=14&pageNum=31&trk=public_jobs_jserp-result_search-card
242,2023-03-13,PROWIN A+W Automationstechnik GmbH,Roboter Programmierer:in (*gn),Magdeburg,https://de.linkedin.com/jobs/view/roboter-programmierer-in-gn-at-prowin-a%2Bw-automationstechnik-gmbh-3523756522?refId=vVKTVDF%2BCN15YLydzYFUKw%3D%3D&trackingId=6HhmW26oOpn1sFY5DeJMzQ%3D%3D&position=22&pageNum=5&trk=public_jobs_jserp-result_search-card
243,2023-03-29,INTEC Industrie-Technik GmbH & Co. KG,Planungsingenieur im Automotive Bereich (m/w/d),München,https://de.linkedin.com/jobs/view/planungsingenieur-im-automotive-bereich-m-w-d-at-intec-industrie-technik-gmbh-co-kg-3571739406?refId=hPgkrroV%2BGNm2nrTwAFcDw%3D%3D&trackingId=grOQZBqEQ7stDZS5QK7JUA%3D%3D&position=12&pageNum=10&trk=public_jobs_jserp-result_search-card
244,2023-04-22,LINDE + WIEMANN Group,Mechatroniker / Elektroniker (m/w/d),Bremen,https://de.linkedin.com/jobs/view/mechatroniker-elektroniker-m-w-d-at-linde-%2B-wiemann-group-3574110557?refId=qJWwQymwYLAn5wg1qF3k5g%3D%3D&trackingId=v6LAkvyTMaRow96nfLOFsQ%3D%3D&position=13&pageNum=24&trk=public_jobs_jserp-result_search-card
245,2023-04-18,SYNERGIE Personal Deutschland GmbH,Mechatroniker (m/w/d),Stockach,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-synergie-personal-deutschland-gmbh-3575128098?refId=qJWwQymwYLAn5wg1qF3k5g%3D%3D&trackingId=LdHlMCqkXNs6TE4jhWxWMw%3D%3D&position=10&pageNum=24&trk=public_jobs_jserp-result_search-card
246,2023-04-12,Kreis Unna,Elektroniker (m/w/d) für Automatisierungstechnik,Wuppertal,https://de.linkedin.com/jobs/view/elektroniker-m-w-d-f%C3%BCr-automatisierungstechnik-at-kreis-unna-3567401335?refId=GoXH4LQ%2BU0sYXiH1WlfUlg%3D%3D&trackingId=P7l9%2F9aGOz4FUy1yDN9TqA%3D%3D&position=20&pageNum=38&trk=public_jobs_jserp-result_search-card
247,2023-04-13,TST Poland Sp Z o o,Senior Software Testing Engineer – ADAS,München,https://de.linkedin.com/jobs/view/senior-software-testing-engineer-%E2%80%93-adas-at-tst-poland-sp-z-o-o-3563868935?refId=6ztWOuAX0d9FUIWOqLL7tQ%3D%3D&trackingId=iauz0l6R5BkHpZlxrCFMWA%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card
248,2023-04-11,SThree,Automatisierungsingenieur:in,Crailsheim,https://de.linkedin.com/jobs/view/automatisierungsingenieur-in-at-sthree-3564813449?refId=ODWNrpePIURrpD7o0OCJqA%3D%3D&trackingId=VSHa%2BdM5J9TxuliKkOQcWw%3D%3D&position=7&pageNum=26&trk=public_jobs_jserp-result_search-card
249,2023-04-11,HEITEC AG,Roboterprogrammierer / Inbetriebnehmer (m/w/d),Kuchen,https://de.linkedin.com/jobs/view/roboterprogrammierer-inbetriebnehmer-m-w-d-at-heitec-ag-3565925803?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=2el8jAS31HMpUyK%2FgACnXw%3D%3D&position=21&pageNum=16&trk=public_jobs_jserp-result_search-card
250,2023-03-28,Hengst Filtration,Ingenieur Kunststoff- und Automatisierungstechnik,Nordwalde,https://de.linkedin.com/jobs/view/ingenieur-kunststoff-und-automatisierungstechnik-at-hengst-filtration-3577125681?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=Or0u7t1JmzAp%2BEx2bY4TNQ%3D%3D&position=24&pageNum=16&trk=public_jobs_jserp-result_search-card
251,2023-03-28,TRINAMIC Motion Control | Now Part of Analog Devices,(Senior) Application Engineer (m/f/d),Hamburg,https://de.linkedin.com/jobs/view/senior-application-engineer-m-f-d-at-trinamic-motion-control-now-part-of-analog-devices-3541523690?refId=aQC6VCc72o%2FOz%2Fz%2FqDsHeg%3D%3D&trackingId=GVQWmjrB2RyuVjpjAQ6RMg%3D%3D&position=25&pageNum=21&trk=public_jobs_jserp-result_search-card
252,2023-04-23,WegscheidEntrenco,Automotive / Agricultural Machinery Mechanic (m/f/d),Sonnen,https://de.linkedin.com/jobs/view/automotive-agricultural-machinery-mechanic-m-f-d-at-wegscheidentrenco-3578870442?refId=PjnUTrkXa8%2FjSkHeJp4ASg%3D%3D&trackingId=GriW7cCrJewkEi75sTzjcg%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card
253,2023-03-28,Linde Hydraulics,Ingenieur mit Fachrichtung Elektrontechnik/Automatisierungstechnik (m/w/d),Aschaffenburg,https://de.linkedin.com/jobs/view/ingenieur-mit-fachrichtung-elektrontechnik-automatisierungstechnik-m-w-d-at-linde-hydraulics-3577163732?refId=Om%2Br0FEsgalhzmiK1nZsxw%3D%3D&trackingId=Z4wmImjsgkAArGeY%2BAfeXA%3D%3D&position=2&pageNum=34&trk=public_jobs_jserp-result_search-card
254,2023-03-30,Nordex Group,Electrical Supervisor (m/f/d),Rostock,https://de.linkedin.com/jobs/view/electrical-supervisor-m-f-d-at-nordex-group-3584496968?refId=GoXH4LQ%2BU0sYXiH1WlfUlg%3D%3D&trackingId=YBdhoC69eWx6mgFF1mgV1Q%3D%3D&position=9&pageNum=38&trk=public_jobs_jserp-result_search-card
255,2023-03-29,STIHL,Defectmanager Robotics iMOW (w/m/d),Waiblingen,https://de.linkedin.com/jobs/view/defectmanager-robotics-imow-w-m-d-at-stihl-3581509842?refId=dimmckFMmXI86%2BeSJr6h8g%3D%3D&trackingId=ZrkgjbM3WZXMZp38FxXrLw%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
256,2023-03-29,Deutsches Zentrum für Luft-und Raumfahrt e.V.,Student of Engineering Science or similar (f/m/x),Stuttgart,https://de.linkedin.com/jobs/view/student-of-engineering-science-or-similar-f-m-x-at-deutsches-zentrum-f%C3%BCr-luft-und-raumfahrt-e-v-3581292983?refId=ODWNrpePIURrpD7o0OCJqA%3D%3D&trackingId=gGi3vg2Qe4F8Zi3MWZZ5hg%3D%3D&position=14&pageNum=26&trk=public_jobs_jserp-result_search-card
257,2023-03-28,SEW-EURODRIVE,Bachelorand/Masterand - Entwicklung eines Antriebsmoduls für mobile Roboter (w/m/d),Bruchsal,https://de.linkedin.com/jobs/view/bachelorand-masterand-entwicklung-eines-antriebsmoduls-f%C3%BCr-mobile-roboter-w-m-d-at-sew-eurodrive-3574139418?refId=1r2g7HfJam55s%2FomgOOSEg%3D%3D&trackingId=XhsJYWWdtlczu4DA7rRJJg%3D%3D&position=2&pageNum=6&trk=public_jobs_jserp-result_search-card
258,2023-03-28,Outrider,"Perception Engineer, Safety-Critical Algorithms (m/f/d)",Berlin,https://de.linkedin.com/jobs/view/perception-engineer-safety-critical-algorithms-m-f-d-at-outrider-3580974405?refId=hPgkrroV%2BGNm2nrTwAFcDw%3D%3D&trackingId=C47PysOaUcEpEkIWpi8WEg%3D%3D&position=24&pageNum=10&trk=public_jobs_jserp-result_search-card
259,2023-03-29,Bosch,Robotics DevOps Engineer (f/m/div.),Renningen,https://de.linkedin.com/jobs/view/robotics-devops-engineer-f-m-div-at-bosch-3576447303?refId=gzSP%2FT9PcVF09lLlv1eaQw%3D%3D&trackingId=YGe9eaVgVHtG26%2FxGe4T7w%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
260,2023-04-25,McKinsey & Company,Expert - Manufacturing Automation,Berlin,https://de.linkedin.com/jobs/view/expert-manufacturing-automation-at-mckinsey-company-3399508405?refId=LKzorFTRZoy8hga535jdBw%3D%3D&trackingId=hTjPoLdmkTpuAsNb71Bptw%3D%3D&position=7&pageNum=27&trk=public_jobs_jserp-result_search-card
261,2023-04-25,JOIN Solutions AG,ROBOTER-PROGRAMMIERER (M/W/D) at Robologic GmbH,Braunschweig,https://de.linkedin.com/jobs/view/roboter-programmierer-m-w-d-at-robologic-gmbh-at-join-solutions-ag-3581785588?refId=vVKTVDF%2BCN15YLydzYFUKw%3D%3D&trackingId=1UBtA%2FYFj8mcQZGo1vSH9w%3D%3D&position=15&pageNum=5&trk=public_jobs_jserp-result_search-card
262,2023-03-29,"Bertrandt AG, Sucursal en España",Software Test Engineer (remote),Berlin,https://de.linkedin.com/jobs/view/software-test-engineer-remote-at-bertrandt-ag-sucursal-en-espa%C3%B1a-3575054808?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=ZDowJpLBu8xZ56zjgHp1ww%3D%3D&position=5&pageNum=16&trk=public_jobs_jserp-result_search-card
263,2023-04-22,Tempton,Ingenieur - Automatisierungstechnik (m/w/d),Burghaun,https://de.linkedin.com/jobs/view/ingenieur-automatisierungstechnik-m-w-d-at-tempton-3574196789?refId=npfiKa6C%2B9ULHNiQyOopUw%3D%3D&trackingId=c50Qd6rHHtIwGID2%2BZXa9g%3D%3D&position=4&pageNum=9&trk=public_jobs_jserp-result_search-card
264,2023-03-31,sentenso GmbH,Programmierer SPS und Robotik,Datteln,https://de.linkedin.com/jobs/view/programmierer-sps-und-robotik-at-sentenso-gmbh-3550800638?refId=FY7C%2FGdyC%2BqGn%2BLe0RSAEA%3D%3D&trackingId=9X30jE18CRxXP7MEDNLqZg%3D%3D&position=15&pageNum=22&trk=public_jobs_jserp-result_search-card
265,2023-02-20,Swobbee,Embedded Systems Engineer (m/w/d) in Vollzeit,Berlin,https://de.linkedin.com/jobs/view/embedded-systems-engineer-m-w-d-in-vollzeit-at-swobbee-3525745057?refId=aQC6VCc72o%2FOz%2Fz%2FqDsHeg%3D%3D&trackingId=OnZPdODwjo7FJ3tYU%2Bsurg%3D%3D&position=16&pageNum=21&trk=public_jobs_jserp-result_search-card
266,2023-04-07,iks Engineering GmbH,Junior-Automatisierungstechniker/SPS-Programmierer (m/w/d),Mindelheim,https://de.linkedin.com/jobs/view/junior-automatisierungstechniker-sps-programmierer-m-w-d-at-iks-engineering-gmbh-3561500158?refId=hX2GYkxf5T8%2FYPZB3nnqtg%3D%3D&trackingId=nii1w0qryoYndnzqAA2HCw%3D%3D&position=3&pageNum=36&trk=public_jobs_jserp-result_search-card
267,2023-04-13,Alb Zeitarbeit GmbH,Mechatroniker (m/w/d),Bad Wörishofen,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-alb-zeitarbeit-gmbh-3561421335?refId=rWhGtBxvR%2FAEGL7Rh2A57A%3D%3D&trackingId=vvt9jz2oHfrBJtshoOLGAw%3D%3D&position=18&pageNum=35&trk=public_jobs_jserp-result_search-card
268,2023-04-07,bp,Test- Engineer gearbox and bearings (m/f/d),Mönchengladbach,https://de.linkedin.com/jobs/view/test-engineer-gearbox-and-bearings-m-f-d-at-bp-3580623426?refId=G8wZpylejQNSWQe3k63XCw%3D%3D&trackingId=brS8DliqowCkiKPWhBzPGA%3D%3D&position=11&pageNum=20&trk=public_jobs_jserp-result_search-card
269,2023-04-13,thyssenkrupp,Projektleiter Robotik und Automatisierung (m/w/d),Schleswig,https://de.linkedin.com/jobs/view/projektleiter-robotik-und-automatisierung-m-w-d-at-thyssenkrupp-3568890131?refId=1r2g7HfJam55s%2FomgOOSEg%3D%3D&trackingId=hnOCLl6zzKMFFu7PrxpXJg%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card
270,2023-03-28,SYNERGIE Personal Deutschland GmbH,Mechatroniker/Elektrotechniker (m/w/d) Photovoltaik in Direktvermittlung,Wismar,https://de.linkedin.com/jobs/view/mechatroniker-elektrotechniker-m-w-d-photovoltaik-in-direktvermittlung-at-synergie-personal-deutschland-gmbh-3547183807?refId=P2c4zkPORNBYMHxOPf6XMA%3D%3D&trackingId=3YEndT0aYOS8Lhqfwlqi8Q%3D%3D&position=4&pageNum=30&trk=public_jobs_jserp-result_search-card
271,2023-03-03,Energy Robotics,Software QA Engineer (m/f/d),Darmstadt,https://de.linkedin.com/jobs/view/software-qa-engineer-m-f-d-at-energy-robotics-3506206895?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=dtcDD80EQAfrAAIPAlCmUQ%3D%3D&position=4&pageNum=16&trk=public_jobs_jserp-result_search-card
272,2023-04-21,AOK Rheinland/Hamburg - Die Gesundheitskasse,Applikationsentwickler (m/w/d) Robotics/ML,Düsseldorf,https://de.linkedin.com/jobs/view/applikationsentwickler-m-w-d-robotics-ml-at-aok-rheinland-hamburg-die-gesundheitskasse-3577554914?refId=6ztWOuAX0d9FUIWOqLL7tQ%3D%3D&trackingId=%2FDZDnezqxOnU2o%2Frouix4A%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
273,2023-02-24,Robco,Senior Quality Engineer in Robotics (m/f/d),München,https://de.linkedin.com/jobs/view/senior-quality-engineer-in-robotics-m-f-d-at-robco-3531014681?refId=6ztWOuAX0d9FUIWOqLL7tQ%3D%3D&trackingId=TYuHEKXoWF8ZiPnNnvGI%2Bw%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card
274,2023-04-25,AUDI AG,"Praktikum – Digitale Produktion, Industrie 4.0 in Automation und Robotik",Neckarsulm,https://de.linkedin.com/jobs/view/praktikum-%E2%80%93-digitale-produktion-industrie-4-0-in-automation-und-robotik-at-audi-ag-3525836576?refId=R%2BIUYtfKC4ujg%2Bcqv1jKYw%3D%3D&trackingId=v6uoO3UMR2NtKOf7UcG1jQ%3D%3D&position=5&pageNum=15&trk=public_jobs_jserp-result_search-card
275,2023-03-29,Deutsches Zentrum für Luft-und Raumfahrt e.V.,"Student Robotics, Computer Science or similar (f/m/x)",Oberpfaffenhofen,https://de.linkedin.com/jobs/view/student-robotics-computer-science-or-similar-f-m-x-at-deutsches-zentrum-f%C3%BCr-luft-und-raumfahrt-e-v-3581400614?refId=6ztWOuAX0d9FUIWOqLL7tQ%3D%3D&trackingId=E%2FZOXEjh%2BqMAD3zZBSIECw%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card
276,2023-04-15,Synergeticon GmbH,"IT Projektmanager (m/w/d) im Bereich der intelligenten Robotik, Bildverarbeitung und Analytik",Hamburg,https://de.linkedin.com/jobs/view/it-projektmanager-m-w-d-im-bereich-der-intelligenten-robotik-bildverarbeitung-und-analytik-at-synergeticon-gmbh-3567792430?refId=rWhGtBxvR%2FAEGL7Rh2A57A%3D%3D&trackingId=68qM6W3GUJbKhHrEwYVGTA%3D%3D&position=17&pageNum=35&trk=public_jobs_jserp-result_search-card
277,2023-03-29,BMW Group,Mechatroniker (w/m/x),Nürnberg,https://de.linkedin.com/jobs/view/mechatroniker-w-m-x-at-bmw-group-3581291402?refId=R%2BIUYtfKC4ujg%2Bcqv1jKYw%3D%3D&trackingId=FBlG4774Z33Rbc7NprHRlA%3D%3D&position=3&pageNum=15&trk=public_jobs_jserp-result_search-card
278,2023-03-31,idealworks,QA Engineer (m/f/d),München,https://de.linkedin.com/jobs/view/qa-engineer-m-f-d-at-idealworks-3544823860?refId=lMM3c%2Ba4b0i4NAXra5%2BmQg%3D%3D&trackingId=nDcyas5Ag9tsBw7Gq32Yzw%3D%3D&position=12&pageNum=25&trk=public_jobs_jserp-result_search-card
279,2023-04-23,Thai Union Ingredients,Automatisierungstechniker,Bentwisch,https://de.linkedin.com/jobs/view/automatisierungstechniker-at-thai-union-ingredients-3582528938?refId=GoUyB0JGpzD%2BZjhNd%2BXA%2BQ%3D%3D&trackingId=uHNpaaFM5Zc%2FfZXVsq6NyA%3D%3D&position=14&pageNum=37&trk=public_jobs_jserp-result_search-card
280,2023-04-23,Magazino GmbH,Robot Deployment Engineer (f/m/x),München,https://de.linkedin.com/jobs/view/robot-deployment-engineer-f-m-x-at-magazino-gmbh-3579726451?refId=dimmckFMmXI86%2BeSJr6h8g%3D%3D&trackingId=9weO3fSC9fckQmZDh1vtcw%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card
281,2023-03-31,Lechwerke AG,Ingenieur Wasserkraft Automatisierungstechnik (m/w/d),Gersthofen,https://de.linkedin.com/jobs/view/ingenieur-wasserkraft-automatisierungstechnik-m-w-d-at-lechwerke-ag-3586371085?refId=ODWNrpePIURrpD7o0OCJqA%3D%3D&trackingId=JW0l49ZwRzfQf2YoTcDCwg%3D%3D&position=10&pageNum=26&trk=public_jobs_jserp-result_search-card
282,2023-04-24,Manpower Professional Deutschland,Mechatroniker (gn),Petersberg,https://de.linkedin.com/jobs/view/mechatroniker-gn-at-manpower-professional-deutschland-3584516985?refId=ESRZImBDMcVjpmLw4UcRnA%3D%3D&trackingId=zAF8ySYkKhIJF7K%2Fp4ybCQ%3D%3D&position=16&pageNum=32&trk=public_jobs_jserp-result_search-card
283,2023-04-18,AGILIOS Personal GmbH,Ingenieur Elektrotechnik Steuerungstechnik Flugzeugbau (w/m/d) Hamburg-Finkenwerder,Hamburg,https://de.linkedin.com/jobs/view/ingenieur-elektrotechnik-steuerungstechnik-flugzeugbau-w-m-d-hamburg-finkenwerder-at-agilios-personal-gmbh-3569213269?refId=LKzorFTRZoy8hga535jdBw%3D%3D&trackingId=4cSVJ%2FR2uDFORO8HhgLW%2FQ%3D%3D&position=2&pageNum=27&trk=public_jobs_jserp-result_search-card
284,2023-04-10,BMW Group,Trainee Engineering (f/m/x),München,https://de.linkedin.com/jobs/view/trainee-engineering-f-m-x-at-bmw-group-3563709622?refId=oCc1Cws5lW8cVjhIQiFp4A%3D%3D&trackingId=%2F9%2FFdvMhBDUw6jhRbiTXaw%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
285,2023-03-31,soatadomicilio,Scientific Researcher (d/f/m) Interdis. post-doc position / digital health / surgery DM.43.23b,Berlin,https://de.linkedin.com/jobs/view/scientific-researcher-d-f-m-interdis-post-doc-position-digital-health-surgery-dm-43-23b-at-soatadomicilio-3586420179?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=rptHSFRSLpvV0nZih%2BHMcA%3D%3D&position=11&pageNum=16&trk=public_jobs_jserp-result_search-card
286,2023-04-17,Orizon,Hardware Developer (m/f/d) for PCB Design,Bremen,https://de.linkedin.com/jobs/view/hardware-developer-m-f-d-for-pcb-design-at-orizon-3565793743?refId=oCc1Cws5lW8cVjhIQiFp4A%3D%3D&trackingId=kmkzapNrRmv%2Btv8AZV8VRQ%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
287,2023-04-13,Aktiva Personal-Leasing GmbH,Mechatroniker / Mechaniker (m/w/d),Alzenau,https://de.linkedin.com/jobs/view/mechatroniker-mechaniker-m-w-d-at-aktiva-personal-leasing-gmbh-3562237446?refId=P2c4zkPORNBYMHxOPf6XMA%3D%3D&trackingId=og7VZpX%2B4FX7etPt3al9%2BA%3D%3D&position=14&pageNum=30&trk=public_jobs_jserp-result_search-card
288,2023-04-20,Manufactum Gruppe,Head of Finance & Accounting (d/m/w),Waltrop,https://de.linkedin.com/jobs/view/head-of-finance-accounting-d-m-w-at-manufactum-gruppe-3575996517?refId=drZgDQdAQVCWtWxduWcyug%3D%3D&trackingId=JPEPQcEZ2LpnVzityySqeA%3D%3D&position=20&pageNum=39&trk=public_jobs_jserp-result_search-card
